symbol,timestamp,best_bid_price,best_bid_qty,best_ask_price,best_ask_qty
LTCUSDT,2025-03-16 06:13:19.595,92.5,109.621,92.51,1.0
LTCUSDT,2025-03-16 01:55:41.386,91.95,10.094,91.96,69.512
ETHUSDT,2025-03-16 04:36:49.934,1923.84,28.9965,1923.85,66.7049
BTCUSDT,2025-03-16 03:52:32.561,84255.9,7.67769,84255.91,0.0144
BNBUSDT,2025-03-15 22:31:26.191,617.02,0.642,617.03,28.729
BNBUSDT,2025-03-16 01:13:18.384,616.41,0.813,616.42,20.474
LTCUSDT,2025-03-16 06:00:15.502,92.57,15.109,92.58,96.443
BTCUSDT,2025-03-16 02:23:48.678,83866.95,3.18718,83866.96,1.34426
BTCUSDT,2025-03-16 00:03:33.491,84343.74,6.19836,84343.75,1.65382
ETHUSDT,2025-03-16 05:03:59.736,1928.46,131.5452,1928.47,24.7092
BNBUSDT,2025-03-16 02:35:53.288,614.3,21.494,614.31,10.2
ETHUSDT,2025-03-15 19:18:21.797,1933.09,91.4467,1933.1,10.7926
ETHUSDT,2025-03-15 20:20:59.482,1946.79,14.4928,1946.8,26.6704
BNBUSDT,2025-03-16 05:07:00.544,608.5,36.51,608.51,13.798
BNBUSDT,2025-03-16 02:23:48.706,611.71,10.959,611.72,10.519
BNBUSDT,2025-03-16 02:25:49.177,612.08,4.097,612.09,20.163
BTCUSDT,2025-03-16 03:42:28.480,84218.95,2.46343,84218.96,2.46844
LTCUSDT,2025-03-16 00:34:03.020,92.58,69.419,92.59,59.987
LTCUSDT,2025-03-15 22:41:43.131,93.1,67.635,93.11,12.805
LTCUSDT,2025-03-16 03:57:34.968,92.23,25.5,92.24,39.46
BTCUSDT,2025-03-15 21:49:40.665,84411.43,1.65751,84411.44,0.50287
LTCUSDT,2025-03-15 23:05:51.592,93.03,61.416,93.04,52.288
XRPUSDT,2025-03-15 19:30:25.550,2.4003,1935.0,2.4004,7269.0
XRPUSDT,2025-03-15 19:19:22.025,2.4007,2961.0,2.4008,1922.0
BTCUSDT,2025-03-15 23:17:54.657,84317.36,1.56754,84317.37,6.40397
BNBUSDT,2025-03-16 05:25:05.377,607.82,40.455,607.83,7.512
LTCUSDT,2025-03-16 03:50:32.129,92.01,48.421,92.02,133.707
BNBUSDT,2025-03-16 00:07:34.703,619.03,32.595,619.04,0.639
BTCUSDT,2025-03-16 01:54:41.150,83966.67,0.92455,83966.68,4.46543
BNBUSDT,2025-03-15 22:25:24.801,617.6,1.144,617.61,41.431
ETHUSDT,2025-03-15 20:32:03.277,1943.18,25.4718,1943.19,62.4539
LTCUSDT,2025-03-16 00:09:49.276,92.22,38.096,92.23,39.348
BTCUSDT,2025-03-16 02:18:47.539,83819.26,0.15295,83819.27,5.66292
XRPUSDT,2025-03-16 02:52:58.033,2.3755,2671.0,2.3756,15643.0
BTCUSDT,2025-03-16 02:01:43.022,83904.76,0.62462,83904.77,4.60272
LTCUSDT,2025-03-13 03:59:30.130,90.45,12.649,90.46,169.171
ETHUSDT,2025-03-15 23:16:54.431,1940.29,24.3083,1940.3,19.9271
BTCUSDT,2025-03-15 18:43:55.553,84176.74,3.8208,84176.75,0.45333
LTCUSDT,2025-03-16 04:27:47.545,92.34,85.045,92.35,64.651
LTCUSDT,2025-03-16 01:34:33.203,92.08,51.83,92.09,45.046
XRPUSDT,2025-03-15 19:31:25.771,2.3988,9597.0,2.3989,641.0
BNBUSDT,2025-03-15 21:02:40.271,616.14,9.939,616.15,4.02
ETHUSDT,2025-03-15 23:53:29.114,1939.49,27.005,1939.5,29.8713
BTCUSDT,2025-03-16 04:13:39.853,84393.65,4.89023,84393.66,1.20904
BTCUSDT,2025-03-15 20:49:34.234,84415.51,2.50818,84415.52,1.09384
XRPUSDT,2025-03-16 04:09:38.433,2.3911,3846.0,2.3912,5235.0
BTCUSDT,2025-03-16 04:20:45.395,84376.72,2.18624,84376.73,5.6025
XRPUSDT,2025-03-16 01:35:33.447,2.3886,18722.0,2.3887,776.0
LTCUSDT,2025-03-15 19:04:16.148,92.69,27.119,92.7,34.813
LTCUSDT,2025-03-16 07:12:35.163,91.79,90.042,91.8,0.17
ETHUSDT,2025-03-16 03:38:26.828,1929.93,0.2605,1929.94,64.1085
XRPUSDT,2025-03-16 01:19:19.765,2.4016,18.0,2.4017,9894.0
BNBUSDT,2025-03-16 06:00:15.500,608.93,8.926,608.94,25.064
ETHUSDT,2025-03-15 19:05:16.355,1929.9,75.336,1929.91,16.9135
LTCUSDT,2025-03-16 01:13:18.386,92.56,88.451,92.57,0.397
XRPUSDT,2025-03-15 21:57:42.872,2.4133,11506.0,2.4134,2049.0
LTCUSDT,2025-03-15 22:31:26.193,93.2,3.112,93.21,87.684
ETHUSDT,2025-03-16 02:08:44.726,1917.9,32.2968,1917.91,60.6989
XRPUSDT,2025-03-16 05:39:08.742,2.389,3199.0,2.3891,6456.0
ETHUSDT,2025-03-15 23:17:54.660,1940.09,2.0611,1940.1,103.8881
XRPUSDT,2025-03-15 18:40:54.888,2.4119,47.0,2.412,10902.0
LTCUSDT,2025-03-16 02:52:58.034,91.62,285.907,91.63,0.28
BNBUSDT,2025-03-16 07:07:33.914,606.79,1.131,606.8,35.404
BTCUSDT,2025-03-16 06:31:24.242,84330.1,7.35874,84330.11,1.1898
ETHUSDT,2025-03-15 20:43:20.140,1942.92,0.003,1942.93,73.2583
ETHUSDT,2025-03-16 01:07:15.724,1931.58,12.5953,1931.59,28.414
ETHUSDT,2025-03-16 02:30:50.339,1923.26,12.3132,1923.27,62.9472
ETHUSDT,2025-03-16 05:21:04.451,1931.23,31.1288,1931.24,25.48
XRPUSDT,2025-03-16 07:13:35.406,2.3698,7680.0,2.3699,5611.0
XRPUSDT,2025-03-16 02:42:54.906,2.3804,36003.0,2.3805,254.0
XRPUSDT,2025-03-16 01:14:18.609,2.399,25882.0,2.3991,342.0
BTCUSDT,2025-03-16 04:40:53.331,84360.84,1.51457,84360.85,2.00599
LTCUSDT,2025-03-15 19:35:26.683,92.69,32.095,92.7,27.487
ETHUSDT,2025-03-16 01:08:15.944,1931.22,0.6932,1931.23,146.5714
BNBUSDT,2025-03-16 01:57:41.858,611.93,9.858,611.94,32.769
BTCUSDT,2025-03-16 01:50:39.939,84010.14,0.21362,84010.15,9.24066
ETHUSDT,2025-03-16 04:58:58.606,1927.4,7.5787,1927.41,96.5264
BNBUSDT,2025-03-15 18:58:13.393,611.45,1.425,611.46,18.718
BNBUSDT,2025-03-15 23:05:51.590,616.83,18.655,616.84,0.738
BTCUSDT,2025-03-15 20:39:19.140,84396.22,0.16102,84396.23,5.06277
BTCUSDT,2025-03-15 21:35:35.064,84418.2,0.36261,84418.21,1.87232
BTCUSDT,2025-03-15 22:35:27.110,84436.96,4.19329,84436.97,0.52505
LTCUSDT,2025-03-16 01:22:24.753,92.3,81.348,92.31,120.04
BNBUSDT,2025-03-16 02:10:45.409,612.2,16.343,612.21,7.485
ETHUSDT,2025-03-15 22:23:24.320,1945.86,84.3411,1945.87,10.8605
BNBUSDT,2025-03-16 00:09:49.274,619.33,0.3,619.34,28.223
ETHUSDT,2025-03-16 00:56:12.487,1936.26,9.3151,1936.27,72.0622
BNBUSDT,2025-03-16 01:30:32.257,613.84,1.102,613.85,21.035
XRPUSDT,2025-03-15 22:29:25.696,2.4008,9015.0,2.4009,11508.0
BNBUSDT,2025-03-16 07:13:35.403,605.53,5.422,605.54,10.822
ETHUSDT,2025-03-15 18:57:11.984,1933.6,11.6101,1933.61,120.9286
XRPUSDT,2025-03-16 05:50:11.371,2.3877,5229.0,2.3878,5251.0
LTCUSDT,2025-03-15 22:25:24.803,93.16,0.112,93.17,81.512
LTCUSDT,2025-03-15 21:09:45.848,93.2,37.579,93.21,72.776
ETHUSDT,2025-03-15 20:58:39.257,1942.92,11.5943,1942.93,104.6578
LTCUSDT,2025-03-15 21:02:40.273,93.02,29.71,93.03,40.207
XRPUSDT,2025-03-15 22:02:58.043,2.4119,5987.0,2.412,32.0
XRPUSDT,2025-03-15 21:52:41.356,2.4115,23.0,2.4116,7477.0
LTCUSDT,2025-03-15 21:51:41.100,93.3,20.241,93.31,35.788
LTCUSDT,2025-03-15 20:58:39.259,93.09,1.16,93.1,102.425
XRPUSDT,2025-03-15 20:40:19.365,2.4082,15980.0,2.4083,2945.0
LTCUSDT,2025-03-15 20:36:18.399,93.08,16.139,93.09,110.733
ETHUSDT,2025-03-16 02:38:53.966,1926.61,79.0888,1926.62,24.9718
LTCUSDT,2025-03-15 23:39:25.838,92.33,31.605,92.34,73.112
XRPUSDT,2025-03-15 22:15:22.496,2.4086,104.0,2.4087,9449.0
BTCUSDT,2025-03-15 22:16:22.723,84420.0,0.14882,84420.01,7.35248
BTCUSDT,2025-03-16 02:14:46.374,83821.24,0.43962,83821.25,6.31983
BTCUSDT,2025-03-16 01:52:40.675,83906.67,5.97462,83906.68,0.21229
BTCUSDT,2025-03-16 04:55:57.814,84374.2,9.24482,84374.21,0.5345
BTCUSDT,2025-03-15 19:22:22.789,84232.83,0.20232,84232.84,5.82341
BTCUSDT,2025-03-16 06:06:17.075,84362.68,1.242,84362.69,3.86137
BTCUSDT,2025-03-15 21:20:08.528,84283.01,1.02047,84283.02,2.21546
BNBUSDT,2025-03-16 02:18:47.543,612.28,2.044,612.29,39.598
LTCUSDT,2025-03-15 21:25:09.702,93.07,3.057,93.08,59.078
BNBUSDT,2025-03-15 21:27:15.769,617.92,8.848,617.93,2.483
LTCUSDT,2025-03-15 19:48:54.058,93.01,151.587,93.02,0.946
XRPUSDT,2025-03-16 01:44:38.558,2.3874,12137.0,2.3875,5488.0
XRPUSDT,2025-03-16 05:18:03.716,2.3893,28130.0,2.3894,808.0
BNBUSDT,2025-03-16 04:49:56.463,607.1,12.263,607.11,23.657
LTCUSDT,2025-03-16 02:38:53.969,91.81,66.939,91.82,0.8
BNBUSDT,2025-03-16 02:31:50.598,613.47,23.789,613.48,0.995
XRPUSDT,2025-03-16 04:15:40.624,2.3883,4621.0,2.3884,813.0
XRPUSDT,2025-03-16 06:08:18.385,2.3884,5584.0,2.3885,5336.0
BNBUSDT,2025-03-16 07:12:35.160,605.45,29.303,605.46,1.987
BTCUSDT,2025-03-16 03:44:28.977,84229.52,2.50116,84229.53,1.59395
XRPUSDT,2025-03-15 19:10:17.782,2.4026,15817.0,2.4027,1401.0
XRPUSDT,2025-03-16 02:17:47.083,2.3665,900.0,2.3666,19106.0
BNBUSDT,2025-03-15 23:01:50.656,616.38,16.638,616.39,6.25
BTCUSDT,2025-03-16 00:32:02.509,84263.1,0.79984,84263.11,4.77069
ETHUSDT,2025-03-16 07:22:38.495,1925.5,77.5593,1925.51,39.2136
BTCUSDT,2025-03-15 22:46:44.382,84355.99,2.94611,84356.0,0.28145
ETHUSDT,2025-03-16 07:05:33.465,1928.52,48.4877,1928.53,73.1357
XRPUSDT,2025-03-16 04:19:41.626,2.3891,3644.0,2.3892,2457.0
ETHUSDT,2025-03-15 20:36:18.396,1943.24,23.0402,1943.25,35.243
BNBUSDT,2025-03-15 21:31:16.745,618.27,1.229,618.28,17.488
BTCUSDT,2025-03-16 00:19:52.230,84319.64,1.78385,84319.65,3.84713
ETHUSDT,2025-03-15 18:45:56.000,1932.49,60.9276,1932.5,6.0888
XRPUSDT,2025-03-15 23:51:28.655,2.3901,28021.0,2.3902,1872.0
ETHUSDT,2025-03-16 03:47:29.706,1926.96,32.001,1926.97,65.9494
BNBUSDT,2025-03-16 01:34:33.200,613.5,9.753,613.51,14.529
XRPUSDT,2025-03-16 04:00:35.999,2.3829,3262.0,2.383,3965.0
LTCUSDT,2025-03-15 22:05:13.295,93.28,47.738,93.29,27.164
BNBUSDT,2025-03-16 02:04:43.789,613.83,34.572,613.84,7.883
ETHUSDT,2025-03-16 03:09:01.977,1925.88,46.8936,1925.89,31.3933
BTCUSDT,2025-03-15 20:43:20.137,84399.99,0.83115,84400.0,2.31917
XRPUSDT,2025-03-16 00:59:13.227,2.4055,14965.0,2.4056,3976.0
LTCUSDT,2025-03-16 05:12:01.981,92.19,132.77,92.2,25.562
ETHUSDT,2025-03-16 06:18:20.741,1930.92,5.703,1930.93,57.471
ETHUSDT,2025-03-15 19:40:42.491,1931.65,1.1343,1931.66,145.4929
BNBUSDT,2025-03-16 00:49:08.475,620.12,33.361,620.13,79.253
XRPUSDT,2025-03-15 21:36:35.295,2.4142,4013.0,2.4143,543.0
BNBUSDT,2025-03-16 03:22:06.622,610.86,14.871,610.87,9.994
BTCUSDT,2025-03-16 04:14:40.119,84353.28,3.44303,84353.29,1.64548
LTCUSDT,2025-03-16 04:56:58.098,92.32,91.421,92.33,0.162
LTCUSDT,2025-03-16 05:07:00.547,92.42,0.109,92.43,72.223
ETHUSDT,2025-03-15 23:09:52.509,1943.81,26.1672,1943.82,39.0256
ETHUSDT,2025-03-15 20:11:41.565,1946.86,42.0327,1946.87,40.654
XRPUSDT,2025-03-15 22:57:47.804,2.4026,2142.0,2.4027,12792.0
LTCUSDT,2025-03-16 04:58:58.609,92.39,0.166,92.4,79.627
ETHUSDT,2025-03-15 20:15:43.972,1945.45,0.011,1945.46,67.106
BNBUSDT,2025-03-16 06:52:29.587,607.54,16.42,607.55,3.594
XRPUSDT,2025-03-16 02:05:44.033,2.3757,8542.0,2.3758,1927.0
BTCUSDT,2025-03-16 04:31:48.470,84310.31,4.57479,84310.32,1.15646
BNBUSDT,2025-03-16 01:06:15.436,618.27,37.296,618.28,8.08
LTCUSDT,2025-03-15 21:04:40.862,93.16,19.771,93.17,29.834
LTCUSDT,2025-03-16 02:08:44.729,91.4,46.021,91.41,57.903
ETHUSDT,2025-03-15 20:35:18.186,1943.0,1.3106,1943.01,159.4669
LTCUSDT,2025-03-15 21:08:45.557,93.21,90.33,93.22,7.151
BNBUSDT,2025-03-15 19:03:15.839,612.65,31.948,612.66,1.843
BTCUSDT,2025-03-15 20:52:37.799,84429.26,0.97615,84429.27,2.61672
ETHUSDT,2025-03-16 06:15:20.087,1931.85,97.4824,1931.86,19.6815
BNBUSDT,2025-03-15 19:11:18.009,613.35,13.804,613.36,24.812
BTCUSDT,2025-03-16 06:18:20.737,84360.0,0.93123,84360.01,3.98431
BTCUSDT,2025-03-15 23:35:24.905,84285.26,1.5858,84285.27,2.96646
BTCUSDT,2025-03-16 00:26:53.833,84271.63,3.8939,84271.64,1.32712
BNBUSDT,2025-03-16 01:46:39.016,612.82,14.902,612.83,14.24
ETHUSDT,2025-03-15 23:57:32.045,1938.17,9.2316,1938.18,58.403
BTCUSDT,2025-03-15 18:56:11.709,84229.99,0.85207,84230.0,11.59261
BNBUSDT,2025-03-15 23:15:54.220,616.38,11.35,616.39,8.245
ETHUSDT,2025-03-16 01:43:38.311,1925.03,93.1489,1925.04,16.5479
LTCUSDT,2025-03-15 19:12:18.259,92.69,3.469,92.7,75.704
BTCUSDT,2025-03-15 21:51:41.092,84412.96,2.62388,84412.97,0.26407
BNBUSDT,2025-03-16 03:01:00.100,611.14,4.562,611.15,37.549
BNBUSDT,2025-03-15 21:25:09.700,617.89,7.997,617.9,2.794
ETHUSDT,2025-03-15 23:40:26.090,1939.59,15.6227,1939.6,85.0034
BTCUSDT,2025-03-16 03:25:07.722,84110.56,2.27454,84110.57,8.57217
XRPUSDT,2025-03-16 00:07:34.707,2.3796,2492.0,2.3797,17072.0
XRPUSDT,2025-03-15 21:26:15.536,2.4109,8620.0,2.411,7532.0
LTCUSDT,2025-03-15 21:28:16.018,93.19,30.926,93.2,22.053
ETHUSDT,2025-03-15 19:24:23.234,1933.03,42.9552,1933.04,54.9692
ETHUSDT,2025-03-16 04:47:54.972,1925.45,1.6581,1925.46,105.8967
XRPUSDT,2025-03-15 21:58:43.122,2.4138,4035.0,2.4139,3689.0
XRPUSDT,2025-03-15 23:31:23.989,2.3847,2988.0,2.3848,21414.0
BTCUSDT,2025-03-15 23:14:53.674,84344.84,0.01465,84344.85,4.04636
BNBUSDT,2025-03-16 01:38:36.072,613.14,6.164,613.15,11.624
BTCUSDT,2025-03-16 05:05:00.060,84373.0,2.91736,84373.01,2.17458
XRPUSDT,2025-03-16 02:48:57.080,2.3757,6602.0,2.3758,8244.0
LTCUSDT,2025-03-16 05:39:08.744,92.55,0.166,92.56,77.414
ETHUSDT,2025-03-15 20:01:04.207,1938.9,0.5809,1938.91,63.8924
XRPUSDT,2025-03-15 19:01:15.418,2.4018,107.0,2.4019,34435.0
LTCUSDT,2025-03-15 23:26:56.696,92.45,78.498,92.46,54.77
LTCUSDT,2025-03-16 02:05:44.034,91.7,42.459,91.71,57.846
BNBUSDT,2025-03-15 19:41:42.765,611.05,1.39,611.06,22.353
LTCUSDT,2025-03-15 21:31:16.747,93.36,54.172,93.37,0.169
BNBUSDT,2025-03-16 02:09:45.198,612.5,1.156,612.51,43.053
ETHUSDT,2025-03-15 19:16:21.324,1932.79,45.8014,1932.8,21.3718
LTCUSDT,2025-03-16 02:17:47.084,91.39,0.28,91.4,139.918
BNBUSDT,2025-03-15 19:35:26.680,611.82,3.966,611.83,5.165
ETHUSDT,2025-03-16 04:34:49.210,1924.48,3.2606,1924.49,62.7199
ETHUSDT,2025-03-16 04:10:38.661,1928.29,111.8746,1928.3,19.7935
BTCUSDT,2025-03-16 04:51:56.910,84330.9,2.10419,84330.91,2.34689
BTCUSDT,2025-03-15 22:12:19.091,84363.12,3.38045,84363.13,0.00302
ETHUSDT,2025-03-15 18:38:54.407,1934.18,3.0835,1934.19,82.9514
BTCUSDT,2025-03-15 23:33:24.455,84280.55,1.53359,84280.56,3.17253
XRPUSDT,2025-03-15 20:56:38.785,2.4109,4845.0,2.411,13661.0
BNBUSDT,2025-03-15 21:08:45.555,618.02,35.8,618.03,4.738
BTCUSDT,2025-03-16 03:20:06.163,84066.03,1.69539,84066.04,5.15443
BNBUSDT,2025-03-15 21:04:40.860,617.42,8.808,617.43,2.118
ETHUSDT,2025-03-16 03:12:04.310,1925.59,20.0242,1925.6,63.9429
BTCUSDT,2025-03-16 02:26:49.391,83923.72,0.41172,83923.73,4.20314
BTCUSDT,2025-03-15 23:37:25.395,84349.05,3.45567,84349.06,0.55229
LTCUSDT,2025-03-15 23:15:54.222,92.78,53.861,92.79,56.517
ETHUSDT,2025-03-16 02:55:58.714,1923.02,8.459,1923.03,77.0837
LTCUSDT,2025-03-16 02:19:47.761,91.33,118.839,91.34,247.228
XRPUSDT,2025-03-16 00:31:02.289,2.3895,2564.0,2.3896,9745.0
ETHUSDT,2025-03-15 19:09:17.538,1929.79,90.2007,1929.8,1.2668
ETHUSDT,2025-03-15 21:33:17.193,1945.9,26.8128,1945.91,28.3731
ETHUSDT,2025-03-15 19:54:02.519,1935.44,1.7649,1935.45,64.8664
BTCUSDT,2025-03-16 06:48:28.401,84269.12,3.63062,84269.13,3.18056
BTCUSDT,2025-03-16 04:08:37.947,84389.16,2.30954,84389.17,2.03525
ETHUSDT,2025-03-16 06:59:31.594,1927.79,27.8483,1927.8,83.9532
ETHUSDT,2025-03-16 05:49:11.162,1929.96,15.5673,1929.97,125.7173
XRPUSDT,2025-03-16 02:20:47.981,2.3642,39719.0,2.3643,6.0
LTCUSDT,2025-03-15 22:40:42.898,93.08,147.724,93.09,0.789
XRPUSDT,2025-03-16 03:31:17.412,2.382,27909.0,2.3821,710.0
XRPUSDT,2025-03-16 04:52:57.139,2.3832,30210.0,2.3833,6.0
BNBUSDT,2025-03-16 04:46:54.742,607.64,17.936,607.65,1.351
XRPUSDT,2025-03-16 00:19:52.234,2.3846,8737.0,2.3847,7588.0
ETHUSDT,2025-03-16 04:38:51.080,1923.97,79.6372,1923.98,13.2149
BTCUSDT,2025-03-15 20:18:44.765,84406.6,7.53642,84406.61,0.07904
XRPUSDT,2025-03-15 22:11:18.881,2.4105,2307.0,2.4106,25269.0
LTCUSDT,2025-03-15 19:21:22.564,92.86,40.505,92.87,27.123
BNBUSDT,2025-03-15 21:00:39.782,615.59,15.692,615.6,11.752
BTCUSDT,2025-03-15 22:29:25.693,84385.08,2.15996,84385.09,1.9204
BTCUSDT,2025-03-16 06:58:31.361,84239.92,4.17342,84239.93,0.37864
XRPUSDT,2025-03-16 03:20:06.171,2.3754,13301.0,2.3755,670.0
BNBUSDT,2025-03-15 23:27:57.493,617.64,18.393,617.65,2.246
LTCUSDT,2025-03-16 00:10:49.501,92.2,49.826,92.21,31.695
BNBUSDT,2025-03-16 06:44:27.119,607.61,1.711,607.62,45.613
XRPUSDT,2025-03-16 04:02:36.438,2.3833,20851.0,2.3834,164.0
LTCUSDT,2025-03-16 03:13:04.543,91.68,15.932,91.69,94.864
BTCUSDT,2025-03-15 22:34:26.883,84447.16,5.42431,84447.17,1.01023
ETHUSDT,2025-03-16 05:11:01.749,1927.89,64.3794,1927.9,73.6276
BNBUSDT,2025-03-16 07:14:35.628,605.39,9.006,605.4,6.695
XRPUSDT,2025-03-15 22:58:48.022,2.402,8651.0,2.4021,8763.0
XRPUSDT,2025-03-15 23:30:08.303,2.3866,3080.0,2.3867,10290.0
BNBUSDT,2025-03-16 07:02:32.261,608.02,2.715,608.03,11.222
LTCUSDT,2025-03-15 23:37:25.400,92.43,137.366,92.44,19.79
ETHUSDT,2025-03-16 03:23:06.835,1927.31,115.9544,1927.32,10.1264
LTCUSDT,2025-03-16 05:42:09.459,92.49,34.164,92.5,9.858
XRPUSDT,2025-03-16 00:41:06.357,2.3987,19363.0,2.3988,26.0
ETHUSDT,2025-03-16 05:42:09.457,1929.53,30.686,1929.54,31.546
LTCUSDT,2025-03-15 23:29:08.049,92.5,160.839,92.51,63.173
BTCUSDT,2025-03-15 22:31:26.187,84398.38,2.23784,84398.39,2.47782
ETHUSDT,2025-03-15 23:47:27.729,1939.18,57.8324,1939.19,1.3985
BTCUSDT,2025-03-15 23:30:08.297,84301.88,1.78979,84301.89,2.69431
LTCUSDT,2025-03-16 00:00:32.785,92.42,1.988,92.43,161.712
BNBUSDT,2025-03-16 06:02:15.938,608.84,0.053,608.85,30.406
LTCUSDT,2025-03-15 21:44:38.778,93.38,34.216,93.39,0.249
ETHUSDT,2025-03-15 18:56:11.712,1934.5,5.8517,1934.51,80.2492
ETHUSDT,2025-03-15 22:08:18.103,1954.0,18.648,1954.01,38.9012
LTCUSDT,2025-03-16 04:53:57.358,92.25,89.607,92.26,233.767
ETHUSDT,2025-03-15 21:43:38.531,1950.77,0.4056,1950.78,64.337
ETHUSDT,2025-03-15 21:54:42.163,1950.57,43.3669,1950.58,19.9524
XRPUSDT,2025-03-15 22:50:45.360,2.4019,8969.0,2.402,7139.0
BNBUSDT,2025-03-16 02:58:59.403,611.28,45.99,611.29,6.16
BNBUSDT,2025-03-16 00:42:06.854,619.97,13.382,619.98,29.226
ETHUSDT,2025-03-16 06:57:31.145,1929.6,12.4278,1929.61,86.864
BNBUSDT,2025-03-15 21:32:16.983,618.52,2.633,618.53,9.974
BTCUSDT,2025-03-16 01:33:32.968,84066.52,5.43369,84066.53,0.8122
ETHUSDT,2025-03-15 20:49:34.238,1945.16,58.4476,1945.17,13.7003
BNBUSDT,2025-03-15 23:48:27.977,618.44,0.027,618.45,40.241
BTCUSDT,2025-03-16 06:41:26.439,84272.11,4.56309,84272.12,3.239
BTCUSDT,2025-03-16 03:58:35.216,84337.22,4.20362,84337.23,2.13289
BTCUSDT,2025-03-16 06:22:21.919,84381.89,1.59827,84381.9,4.81278
XRPUSDT,2025-03-15 22:35:27.115,2.4043,16042.0,2.4044,3054.0
BNBUSDT,2025-03-15 20:59:39.573,615.24,14.07,615.25,8.723
LTCUSDT,2025-03-15 21:19:08.265,93.09,1.133,93.1,124.272
ETHUSDT,2025-03-15 20:53:38.078,1943.79,1.9141,1943.8,142.1744
XRPUSDT,2025-03-16 01:18:19.509,2.4018,4794.0,2.4019,4692.0
LTCUSDT,2025-03-16 05:47:10.674,92.41,111.118,92.42,7.631
LTCUSDT,2025-03-16 04:26:47.328,92.29,199.064,92.3,93.465
BTCUSDT,2025-03-16 00:59:13.223,84252.45,6.13544,84252.46,0.00071
XRPUSDT,2025-03-16 00:04:33.807,2.3874,17606.0,2.3875,24.0
ETHUSDT,2025-03-16 03:07:01.491,1925.19,33.9106,1925.2,47.0728
BNBUSDT,2025-03-15 19:25:23.457,611.3,11.36,611.31,22.666
XRPUSDT,2025-03-15 21:29:16.264,2.415,5748.0,2.4151,3032.0
XRPUSDT,2025-03-16 01:45:38.788,2.3863,9619.0,2.3864,2412.0
BTCUSDT,2025-03-16 03:38:26.824,84188.41,5.17427,84188.42,1.30375
XRPUSDT,2025-03-16 05:52:11.867,2.3904,5001.0,2.3905,5341.0
ETHUSDT,2025-03-15 21:41:38.070,1951.12,2.0692,1951.13,52.7971
BTCUSDT,2025-03-15 23:21:55.551,84326.12,0.27454,84326.13,8.11201
ETHUSDT,2025-03-16 00:34:03.015,1940.74,16.8103,1940.75,48.5463
ETHUSDT,2025-03-16 06:36:25.334,1932.54,122.7015,1932.55,19.141
ETHUSDT,2025-03-15 23:35:24.908,1939.72,47.2003,1939.73,21.7715
BNBUSDT,2025-03-16 06:22:21.934,607.69,15.878,607.7,0.87
BNBUSDT,2025-03-16 06:50:29.123,607.62,48.153,607.63,0.776
ETHUSDT,2025-03-16 06:44:27.115,1932.55,35.7552,1932.56,54.4757
XRPUSDT,2025-03-16 04:33:48.982,2.3846,1482.0,2.3847,21429.0
ETHUSDT,2025-03-15 23:52:28.889,1940.6,0.2957,1940.61,108.8181
ETHUSDT,2025-03-16 04:11:39.396,1928.03,17.1354,1928.04,48.1858
LTCUSDT,2025-03-16 04:45:54.509,92.43,130.23,92.44,87.748
BTCUSDT,2025-03-16 01:35:33.442,83952.09,1.91458,83952.1,8.16933
XRPUSDT,2025-03-15 20:44:20.362,2.4081,19413.0,2.4082,2622.0
XRPUSDT,2025-03-16 05:47:10.673,2.386,7470.0,2.3861,15286.0
ETHUSDT,2025-03-16 06:10:18.869,1929.85,20.8154,1929.86,51.73
BNBUSDT,2025-03-15 23:54:29.372,618.91,17.013,618.92,5.356
XRPUSDT,2025-03-15 19:59:03.728,2.4017,17247.0,2.4018,8058.0
XRPUSDT,2025-03-16 05:15:03.005,2.3871,25508.0,2.3872,2039.0
BNBUSDT,2025-03-16 06:45:27.648,607.62,44.886,607.63,1.37
XRPUSDT,2025-03-15 19:46:44.162,2.4023,22438.0,2.4024,5550.0
BTCUSDT,2025-03-16 04:47:54.969,84376.07,0.11939,84376.08,5.05936
LTCUSDT,2025-03-16 00:46:07.787,92.53,35.366,92.54,84.896
LTCUSDT,2025-03-15 23:19:55.099,92.74,82.733,92.75,41.809
BNBUSDT,2025-03-16 06:11:19.121,606.94,20.415,606.95,0.317
ETHUSDT,2025-03-15 21:35:35.068,1945.17,5.7234,1945.18,43.5715
BTCUSDT,2025-03-15 21:36:35.287,84403.77,1.26469,84403.78,0.33229
XRPUSDT,2025-03-16 06:48:28.405,2.3926,156.0,2.3927,12719.0
XRPUSDT,2025-03-16 06:28:23.585,2.3905,15659.0,2.3906,778.0
ETHUSDT,2025-03-15 23:44:26.995,1939.12,7.2593,1939.13,44.7613
BNBUSDT,2025-03-16 01:02:13.944,618.01,5.493,618.02,37.214
BTCUSDT,2025-03-16 02:24:48.931,83855.64,0.85129,83855.65,2.91733
LTCUSDT,2025-03-15 21:16:06.855,93.17,3.609,93.18,58.686
BNBUSDT,2025-03-15 19:53:02.299,611.41,2.268,611.42,9.067
BTCUSDT,2025-03-15 20:56:38.781,84380.87,4.64263,84380.88,0.66674
BTCUSDT,2025-03-15 21:22:09.028,84254.24,0.33325,84254.25,2.55848
XRPUSDT,2025-03-15 19:21:22.563,2.4027,15497.0,2.4028,2475.0
